edad,ingreso,egreso,intentos,duracion,i_juego,perfil
54.04306220134642,28453.3207311827,440.3249968882933,25,100.39587912414174,3,CASUAL
51.11123550055911,23888.585352865684,513.3704068532224,7,95.70255934592049,2,CASUAL
45.687883325259776,23616.18801928618,480.90515944024264,38,114.50417146042919,4,CASUAL
55.644226884109074,13156.13780358912,12429.033318468544,24,37.368370923134435,0,CONSERVADOR
30.881111239287726,7634.670556873866,113.71317192793265,25,76.18089279324491,4,CASUAL
59.956441370334694,9551.653848164568,2788.1843977400295,1,33.77167850022032,1,CONSERVADOR
57.552373747242186,12272.75403528662,103.28885435161556,30,121.01847964556468,3,CONSERVADOR
48.254636281821305,10032.224517097457,492.5312598817744,24,98.34577759966376,3,CONSERVADOR
68.92365265937727,17575.617375463968,15696.987871771018,65,98.60817673871686,0,CONSERVADOR
55.32479715753378,6021.196541570702,182719.20476873757,38,57.2168765857363,0,CONSERVADOR
43.00887617242748,25837.774616495633,22601.452600981607,103,155.27214751506546,0,CASUAL
32.62646787312146,23704.234656665933,307.2482437975518,45,136.51515439139865,4,ARRIESGADO
61.980589922472504,12456.11894819795,9456.11894819795,3,102.12014106078497,1,CONSERVADOR
40.86243118619937,16218.49170771589,347.0756286375987,59,178.28568555563928,4,CASUAL
37.95657852871241,12674.34086469524,1485.877178634868,8,101.98121148909533,2,CASUAL
46.81035129597004,24291.33855824794,21491.646419532088,93,139.7501934822276,0,CASUAL
41.01376075266099,4527.120322625388,3279.5984089002372,41,62.54548602702513,0,CONSERVADOR
31.793974202103477,15143.727228338517,792.5136631230675,18,223.90048646887436,2,ARRIESGADO
32.86615219052353,11081.354229951588,365.00976500718093,37,113.39999495341212,4,CASUAL
42.756872140290994,20139.73649266087,125635.71946374215,63,94.73929308971432,0,CASUAL
48.22576737997204,12972.514151883528,10463.531500090836,91,137.66461566186865,0,CASUAL
46.34026792746665,6303.722454062013,1303.7224540620127,5,62.518928807181624,2,CONSERVADOR
41.01376075266099,4527.120322625388,1616.4129614245146,92,138.4127104226422,0,CONSERVADOR
55.040538978788774,14128.150577424458,239.419080240511,44,133.59574871753074,4,CONSERVADOR
29.818920247363415,9338.437283305911,4.37937049485663,44,178.92549821251814,3,ARRIESGADO
26.29602521252799,7182.284797469019,234.5888930237652,5,171.9801666252216,1,ARRIESGADO
61.609524881479395,17886.174699304273,107.26639902653494,48,144.83666367010343,4,CONSERVADOR
42.933376968024334,23200.691524560934,168.01361197207734,35,140.65783991201275,3,CASUAL
55.644226884109074,13156.13780358912,14.158569834423702,20,61.1648509669222,4,CONSERVADOR
34.04973542573082,5136.549174769073,275.0194378344804,30,123.82620643737418,3,CONSERVADOR
50.412312971976725,9965.978511435784,290.31670254242886,34,104.795323543352,4,CONSERVADOR
27.445981554491933,15004.977006406822,1937.2556675443766,5,157.3421102157537,1,ARRIESGADO
22.4846501401213,10637.95675344095,49.68906797609475,76,228.66419654472008,4,ARRIESGADO
51.30488030489918,10100.627935650002,369.7045224202079,12,48.456284827443184,3,CONSERVADOR
59.59589268228421,17621.45428387886,405.59237795380204,21,63.10939070770488,4,CONSERVADOR
34.80344929078161,13391.998390269198,511.84189313316983,25,76.72547334308518,4,CASUAL
34.1818087670938,22680.469648330396,6485.531994761577,6,194.3998420651982,1,ARRIESGADO
27.910082234507968,3382.1818419754404,346.53021972286433,36,144.87451667303966,3,CASUAL
39.700859013663234,13246.532437767331,10456.885240569309,89,134.95233580059391,0,CONSERVADOR
52.89828034734299,11828.719763716099,11222.239026464205,22,34.48089515268844,0,CONSERVADOR
51.40218680419847,29754.75609768578,42.71058748404289,34,139.45540417131934,3,CASUAL
18.0,2459.494748746033,4.093029169899296,28,112.31033851091755,3,CASUAL
57.18985862132426,13948.7899528684,1183.0685148787516,5,66.99158672155502,2,CONSERVADOR
30.839177474780698,5931.638801362843,344.9497152465932,13,162.5714039223352,2,CASUAL
43.78551324595978,9592.316720043838,157.77601680245016,36,144.4415137695355,3,CONSERVADOR
38.17549065800019,56705.60866274678,14127.09092595544,4,121.84587025318598,1,ARRIESGADO
53.50102883524437,9017.841500669147,6017.841500669147,3,94.54390316252696,1,CONSERVADOR
32.32647950989772,9054.435730874828,54.43573087482764,12,146.73312418209053,2,ARRIESGADO
43.263643172097844,16780.3654039944,24.74180980910205,5,69.97903515337921,2,CASUAL
45.59291133894707,8031.338366392429,461.3146988802828,9,110.09946415479328,2,CASUAL
64.59411342388286,4693.599015143592,67.13535050107203,26,105.10380050236661,3,CONSERVADOR
41.45091168259915,35520.018592192966,20660.47905832929,7,221.92797420851053,1,ARRIESGADO
37.38705755239876,20970.62390962338,17825.157543931808,107,161.56313345062233,0,CASUAL
49.818742570187155,9095.134045983004,358.4608691221133,27,109.75565375574445,3,CASUAL
43.59931279811334,24629.814369230724,278.23398631450164,54,163.10280241690998,4,CASUAL
39.47891928511892,22509.120086364826,40.78699518705707,44,178.5525084417705,3,CASUAL
38.308973737665546,14989.363093003101,317.5436959243455,22,66.90700559713336,4,CONSERVADOR
54.315296133879656,21596.491593457868,19329.628765562495,72,109.11506488967457,0,CASUAL
28.995594669437285,4310.106822117679,256.7844163845696,17,53.796715748162995,4,CONSERVADOR
60.44544451456139,3202.0119437786743,2573.319428992705,23,35.636920741585584,0,CONSERVADOR
49.562708952022305,16454.85806472771,13174.66872114924,112,168.3419384715869,0,CASUAL
32.431661874663185,13769.189339974793,364.5557804286218,7,234.7925403357748,1,ARRIESGADO
38.34143032980612,48070.04121387025,121.36919307888445,41,125.20938338704217,4,ARRIESGADO
51.73491278098325,5742.904490571389,230227.78645405752,58,87.6224081406013,0,CONSERVADOR
36.0157705939041,11061.90487908188,323.74949360257415,22,68.57406142009475,4,CASUAL
35.84692930056021,36390.60651962918,169.05334458890866,51,155.64471574351407,4,ARRIESGADO
20.56924214120685,3832.481458904989,832.4814589049888,11,134.33560351140966,2,ARRIESGADO
60.188656236315396,17174.20682473659,14502.899037683936,90,136.20010942652846,0,CONSERVADOR
61.019076510169285,4928.802591829414,1833.0991452523904,3,46.519269283581735,2,CONSERVADOR
45.34142128909841,22362.083199634388,610.8058684102298,5,64.38033279831751,2,CASUAL
20.733207566069257,3357.661380050325,357.6613800503251,13,160.7241051806256,2,ARRIESGADO
18.0,2032.2565052480227,32.25650524802268,13,165.7867053590278,2,ARRIESGADO
47.0692751928326,19172.44899447979,330.4403319245348,21,85.58101860632317,3,CASUAL
42.08493287434635,12437.965722048884,9661.380185960657,96,145.09725031226802,0,CONSERVADOR
29.818920247363415,9338.437283305911,338.4372833059115,16,203.60553072972027,2,ARRIESGADO
65.87113359588186,13653.588330438455,11870.880324209198,61,92.79213781940918,0,CONSERVADOR
38.622484975465895,10207.064714413358,321.8405705165542,31,126.99221748731073,3,CASUAL
63.687264568398085,12043.6868619891,360.60833984924466,8,104.73692567769207,2,CONSERVADOR
27.910082234507968,3382.1818419754404,148.4124265938965,24,99.55115726228212,3,CASUAL
43.69555311015376,21277.7730187198,127.12035714307876,16,67.93362836948488,3,CASUAL
53.07236534578566,6490.545350084177,365.8800863279748,18,75.37304689281986,3,CONSERVADOR
45.65806282462831,11006.729832076024,8122.288570898978,98,147.9923332385797,0,CONSERVADOR
54.37850297361706,8309.215331596082,5939.296707759289,85,128.71994359367602,0,CONSERVADOR
39.49106794882858,22780.423872845604,571.3235648670925,13,157.3230487818254,2,CASUAL
41.734823533812765,25728.435031465993,23954.544868106263,58,87.65552554760549,0,CASUAL
35.25692150379081,40444.321828174514,914.309100383683,18,225.72082790196276,2,ARRIESGADO
42.820537378970585,18750.838067234738,15808.279031808579,101,151.98757025865297,0,CASUAL
49.49135613359717,8971.82385002989,956.8214929082988,4,51.267699744450674,2,CONSERVADOR
45.296429251204955,25651.819765148557,2428.796987495054,4,149.26653578301287,1,CASUAL
48.69619586304174,14369.94723454013,12602.677049582539,56,84.60836080455766,0,CONSERVADOR
57.552373747242186,12272.75403528662,10728.852400003627,48,73.08583115386901,0,CONSERVADOR
34.15231228746918,12577.678808657414,10607.370615392632,66,100.2866043904263,0,CASUAL
47.84603029813557,11141.299304173615,546.7181696698385,13,163.38649499978948,2,CASUAL
42.08493287434635,12437.965722048884,301.5459338982671,25,77.99213101674854,4,CONSERVADOR
34.140975988731334,19088.394404643554,14111.26685097176,4,125.11424661208831,1,ARRIESGADO
59.08369146076902,9120.045667770339,6913.891025685407,69,104.70600219360784,0,CONSERVADOR
54.830333962592405,3790.95310186155,131.82006456960198,15,47.616455948359615,4,CONSERVADOR
22.4846501401213,10637.95675344095,6593.0485563899265,129,194.2718615087179,0,ARRIESGADO
45.02845915896811,23255.844604016736,262.32175012057314,25,101.23282237717457,3,CASUAL
41.8524185328254,7706.142871907191,5079.347810857603,90,136.28478851224656,0,CONSERVADOR
48.769201144376304,11940.814452750172,189.70927107006708,32,96.57782236088461,4,CONSERVADOR
65.56467341225222,13658.173876662417,275.7202074014558,26,104.22081001214308,3,CONSERVADOR
51.13067728028843,8415.192706345724,321.421530602398,26,105.466177004808,3,CASUAL
28.945902559840352,24643.830490867367,206.23427017200402,14,178.7671108941447,2,ARRIESGADO
34.15432087994233,7125.035484698156,171.7606047438311,40,122.59608114633409,4,CASUAL
74.58625445893176,9349.174494009976,277.1839330842396,21,65.8135947185886,4,CONSERVADOR
51.73491278098325,5742.904490571389,102.72032769843418,33,101.67803634216665,4,CONSERVADOR
18.685619631916662,4653.86947743971,653.86947743971,15,180.0149156078332,2,ARRIESGADO
46.429900281671614,6120.772683781658,982.0195805275926,9,118.88127827368932,2,CONSERVADOR
37.43562790600877,43484.55357424723,940.6587927078447,15,188.2332939675674,2,ARRIESGADO
44.913395332584145,5264.09604637251,373572.3602343243,97,146.70227347314315,0,CONSERVADOR
52.50609916868481,13903.62219567113,12332.87093902395,52,78.87446372036496,0,CONSERVADOR
24.74954237002529,16169.00159769333,132.78676420614283,4,127.19653674836538,1,ARRIESGADO
57.67298645054353,5039.165937497918,4226.0256133469975,23,34.72938042559642,0,CONSERVADOR
67.50676031030868,9700.153194279985,150.23076651876454,23,93.48991893223328,3,CONSERVADOR
32.431661874663185,13769.189339974793,292.8356124080892,34,138.506463302513,3,ARRIESGADO
46.15298722210791,27897.45144582912,383219.50603952224,95,143.66808772626632,0,CASUAL
61.609524881479395,17886.174699304273,16278.156315586668,56,84.65793683561853,0,CONSERVADOR
44.86396114324649,26219.43920802478,127.90527106567617,53,159.45888032939817,4,CASUAL
48.42637981369228,14791.707407365018,4399.391507540162,4,48.72615199248904,2,CONSERVADOR
55.397270908927005,7827.961300800549,6120.846173493855,58,87.46658467605896,0,CONSERVADOR
56.77861938808579,17228.89194938854,15191.472510850308,70,106.33672438433035,0,CONSERVADOR
64.84582398458566,5787.773449610431,5147.333018012302,23,35.62039500182499,0,CONSERVADOR
52.373685758962424,8589.690038823162,6273.489733572934,73,110.52047813494835,0,CONSERVADOR
48.634455621350284,11046.164336236961,9750.201873075208,45,67.52347031482859,0,CONSERVADOR
39.89657126193879,14181.667318215426,870.3024334217225,10,124.84852953230191,2,CASUAL
31.908346856974184,6066.800331381382,66.80033138138242,14,177.41643532049432,2,CASUAL
41.539099661368056,8036.786216623768,6709.5049854074405,47,71.48538872549682,0,CASUAL
46.60544421479718,8512.614371755573,6565.021284089194,66,100.07694187587066,0,CONSERVADOR
49.3587577054744,20922.909933788644,115.21609031233493,42,170.63164038856638,3,CASUAL
38.88774659695175,15945.687714708667,14607.756459273925,42,63.680688926259116,0,CASUAL
35.42418161243366,56328.147070976265,924.5691410833315,19,234.13969997394418,2,ARRIESGADO
30.34883777945049,16893.18942752275,124.12754494614296,60,180.26642440284746,4,ARRIESGADO
65.87113359588186,13653.588330438455,127.9513315251611,26,104.38197634820042,3,CONSERVADOR
48.42637981369228,14791.707407365018,327.9177982192996,36,108.98498738968529,4,CONSERVADOR
25.221120684795512,12010.721024536431,129.0486462495851,45,180.5768067293625,3,ARRIESGADO
34.140975988731334,19088.394404643554,411.08169522311596,46,186.25499783164685,3,ARRIESGADO
46.43307732507873,5917.647927903808,4096.173734547515,61,92.94583349776543,0,CONSERVADOR
31.709211708278396,15182.60288571748,130.54276712862384,42,128.54439607798759,4,ARRIESGADO
60.188656236315396,17174.20682473659,405.3870807981989,17,53.8784132428447,4,CONSERVADOR
40.56018040353935,5214.959605134484,126.86591149578453,22,90.81599229322269,3,CONSERVADOR
57.65936258705534,14180.3970259125,11806.71147780641,79,119.40941669898095,0,CONSERVADOR
47.45379407259692,9666.591598588857,5666.591598588857,4,145.66073223761074,1,CONSERVADOR
35.25692150379081,40444.321828174514,469.75575671255035,55,165.3405273650989,4,ARRIESGADO
32.059146768387514,19577.4927555295,25.337415466489574,48,145.06868907488467,4,ARRIESGADO
32.48810126526805,9040.026868607123,2190.183227536527,4,141.8272006714068,1,ARRIESGADO
58.749906314941995,12973.447616527454,11573.647777741107,50,75.59117236422117,0,CONSERVADOR
51.30488030489918,10100.627935650002,8399.517363183115,60,90.92091328745627,0,CONSERVADOR
53.907063912931704,5121.5412197340975,187.48389796810125,15,47.73830922215791,4,CONSERVADOR
47.51464184043594,11189.219349165787,10531.561253157137,22,33.48578134771293,0,CONSERVADOR
55.32479715753378,6021.196541570702,4455.825255799689,48,72.7719082884127,0,CONSERVADOR
33.15672661488336,15523.153554299439,222.19305234640524,15,187.47451533494154,2,ARRIESGADO
35.64166131597609,12642.012181678363,254.4510443152576,34,137.83345930981105,3,CASUAL
48.216865758662266,13827.4817074046,11282.108994459075,86,129.4882797192828,0,CONSERVADOR
55.31114458921742,5758.492490949613,3170.272433459349,85,128.51929300658384,0,CONSERVADOR
30.34883777945049,16893.18942752275,1109.6744910319667,6,180.3254584390218,1,ARRIESGADO
57.42869549603737,16502.946497555255,759.6356843171507,4,56.848382519828675,2,CONSERVADOR
31.928218116957144,7686.296318566875,326.17863335120364,50,152.96818960608374,4,CASUAL
33.99956887379303,6916.723765834001,3933.85811116051,99,148.6532034358686,0,CASUAL
43.57949272870817,4908.539923949015,2233.6600798748605,86,130.382345321591,0,CONSERVADOR
45.65806282462831,11006.729832076024,357.76858745043705,22,68.38392018215568,4,CONSERVADOR
46.64441230229825,9072.440860005894,609.145844909649,11,134.29430161923773,2,CASUAL
41.41064073757739,27221.69115026594,1566.633222623568,8,104.55711988217121,2,CASUAL
48.82870239026865,12566.203628845935,484.2536909336377,39,159.55364584349383,3,CASUAL
51.42054689271831,6516.165202951422,4516.165202951422,2,76.44689569974145,1,CONSERVADOR
42.85016955036109,14588.763680097325,13291.247381038043,43,65.16169391333698,0,CASUAL
41.734823533812765,25728.435031465993,121.5744741454937,23,93.69233182081832,3,CASUAL
51.88222711102285,13180.681957498537,10425.988607282556,88,132.68712815846973,0,CONSERVADOR
30.812740859645476,12153.642946806838,393.87870314314296,22,90.48365166026636,3,CASUAL
33.15672661488336,15523.153554299439,472.46735157480725,6,203.1005759500925,1,ARRIESGADO
46.39978106114564,24052.215850947803,900.4273235853307,7,93.45809195944767,2,CASUAL
34.51008322681513,5309.744155395816,377.2620520160631,40,120.71851780559669,4,CASUAL
52.89828034734299,11828.719763716099,341.8450276852898,37,112.41588816176116,4,CONSERVADOR
36.7101116623899,12081.260819377758,9912.032438164175,77,116.35801432899119,0,CONSERVADOR
32.32647950989772,9054.435730874828,83.76908777679591,30,121.80865100946019,3,ARRIESGADO
26.048244069206813,6218.244934565649,218.2449345656487,7,87.93370338031133,2,CASUAL
48.32764977254117,8324.683623552459,41.743868830879194,49,149.30175589239042,4,CONSERVADOR
38.308973737665546,14989.363093003101,2492.6865575757865,11,33.15366802587293,4,CONSERVADOR
27.28466895490153,8047.2380924786385,16.640389996137174,37,150.43059526026317,3,ARRIESGADO
38.34143032980612,48070.04121387025,301.4680651230274,35,140.1050334991853,3,ARRIESGADO
28.995594669437285,4310.106822117679,3286.563486500102,34,51.672396510987625,0,CONSERVADOR
43.31573568369527,22605.29706858341,142.37772380216666,41,124.63898652274611,4,CASUAL
43.57949272870817,4908.539923949015,48.04015380880537,28,114.44224752044951,3,CONSERVADOR
53.50102883524437,9017.841500669147,6056.548552011558,89,134.7313227231212,0,CONSERVADOR
60.44544451456139,3202.0119437786743,394.8672844997739,94,141.69316587718146,0,CONSERVADOR
46.99582111088514,8788.339346456656,6.928468555127893,6,81.57545998035317,2,CASUAL
54.37850297361706,8309.215331596082,170.33841062691556,18,73.58915313025958,3,CONSERVADOR
41.58738283793414,13292.924793080707,24.97757922224264,12,152.5278303032097,2,CASUAL
42.431546389755525,9728.441784142075,8728.441784142075,1,44.96255711479156,1,CONSERVADOR
55.644226884109074,13156.13780358912,412.93428432033465,44,134.90508934099486,4,CONSERVADOR
33.15672661488336,15523.153554299439,2035.6909530085577,4,147.0868937305624,1,ARRIESGADO
35.42418161243366,56328.147070976265,119.70682001878049,42,168.491198395141,3,ARRIESGADO
35.64166131597609,12642.012181678363,10284.545742015336,78,117.9910214100527,0,CASUAL
53.07308186210729,7260.344080273117,962.9206493920447,2,65.35050217882807,1,CONSERVADOR
38.623078611867584,14955.995245347207,145.3673204873453,31,126.67242930841762,3,CASUAL
28.945902559840352,24643.830490867367,334.7086342285338,48,195.1067046134858,3,ARRIESGADO
32.059146768387514,19577.4927555295,470.2161079174475,7,221.8582275220901,1,ARRIESGADO
31.290515299053922,14207.876266190195,883.0935763689085,6,196.61413471522138,1,ARRIESGADO
48.634455621350284,11046.164336236961,369.25940072179725,34,137.10071182779456,3,CONSERVADOR
44.66310768459061,12300.400978811624,59.60516813052368,23,71.24912433100921,4,CASUAL
31.5364243926276,13577.598973672055,9959.561823065751,114,172.07855568094638,0,CASUAL
26.29602521252799,7182.284797469019,557.8600556755928,14,169.93844515444314,2,ARRIESGADO
61.12193042812388,8772.767360271018,153.33422552376987,44,133.5163591597373,4,CONSERVADOR
34.1818087670938,22680.469648330396,436.28010703268774,13,165.38124762092627,2,ARRIESGADO
31.365284553814156,21686.62294185326,271.2816450356911,60,181.9030472082578,4,ARRIESGADO
62.85168813516475,12914.393088778223,10115.09548473293,88,132.47031439150084,0,CONSERVADOR
60.188656236315396,17174.20682473659,239.56549414703932,39,117.88703487698193,4,CONSERVADOR
57.552373747242186,12272.75403528662,239.2967086767094,16,66.19399877856839,3,CONSERVADOR
58.166055958635525,17319.049248020718,16828.816639078806,20,31.17859548724722,0,CONSERVADOR
28.945902559840352,24643.830490867367,2455.565928415748,5,177.11361442741563,1,ARRIESGADO
48.69619586304174,14369.94723454013,13743.381722060252,21,32.286062434627766,0,CONSERVADOR
52.12264635470518,13512.029718103324,273.515971789609,27,109.74328380810266,3,CONSERVADOR
65.56467341225222,13658.173876662417,12315.218322607157,46,70.35213106291333,0,CONSERVADOR
48.79400612078136,14255.383033360882,117.65943675919334,16,67.52852526840022,3,CASUAL
31.290515299053922,14207.876266190195,580.0966766564288,7,230.024475593928,1,ARRIESGADO
54.7681298246961,9758.78268504878,239.69334112414003,13,39.53825562430323,4,CONSERVADOR
44.93692749086128,8902.049009004668,437.57883652169517,30,121.38695609838322,3,CASUAL
46.207473630971386,8046.660339589041,315.825560164189,9,118.44147188741752,2,CONSERVADOR
59.9245538715155,5529.033047982789,485.0511659323006,46,140.51328091255698,4,CONSERVADOR
48.42637981369228,14791.707407365018,12255.625601354084,86,130.22308328359173,0,CONSERVADOR
52.12264635470518,13512.029718103324,46202.26296991666,86,129.76868144604052,0,CONSERVADOR
42.30706510249246,12791.749803459485,126.3121103149615,37,150.31890593213302,3,CASUAL
42.52378621306383,26762.0036358391,23450.63183522036,114,172.37166965880124,0,CASUAL
